Artist_Name,Album_Name,Genre,Track_Name,UnitPrice,InvoiceTrack_Price
Santana,Supernatural,Rock,Wishing It Was,0.99,
Santana,Supernatural,Rock,El Farol,0.99,13.86
Santana,Supernatural,Rock,Primavera,0.99,13.86
Santana,Supernatural,Rock,The Calling,0.99,
Santana,Santana - As Years Go By,Rock,Jingo,0.99,
Santana,Santana - As Years Go By,Rock,El Corazon Manda,0.99,
Santana,Santana - As Years Go By,Rock,La Puesta Del Sol,0.99,13.86
Santana,Santana - As Years Go By,Rock,Persuasion,0.99,13.86
Santana,Santana - As Years Go By,Rock,As The Years Go by,0.99,
Santana,Santana - As Years Go By,Rock,Soul Sacrifice,0.99,
Santana,Santana - As Years Go By,Rock,Fried Neckbones And Home Fries,0.99,
Santana,Santana - As Years Go By,Rock,Santana Jam,0.99,13.86
Santana,Santana Live,Rock,Evil Ways,0.99,13.86
Santana,Santana Live,Rock,We've Got To Get Together/Jingo,0.99,
Santana,Santana Live,Rock,Rock Me,0.99,
Santana,Santana Live,Rock,Just Ain't Good Enough,0.99,13.86
Santana,Santana Live,Rock,Funky Piano,0.99,13.86
Santana,Santana Live,Rock,The Way You Do To Mer,0.99,
Santana Feat. Dave Matthews,,,,,
Santana Feat. Everlast,,,,,
Santana Feat. Rob Thomas,,,,,
Santana Feat. Lauryn Hill & Cee-Lo,,,,,
Santana Feat. The Project G&B,,,,,
Santana Feat. Maná,,,,,
Santana Feat. Eagle-Eye Cherry,,,,,
Santana Feat. Eric Clapton,,,,,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Now's The Time,0.99,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Jeru,0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Compulsion,0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Tempus Fugit,0.99,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Walkin',0.99,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,'Round Midnight,0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Bye Bye Blackbird,0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,New Rhumba,0.99,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Generique,0.99,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Summertime,0.99,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,So What,0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,The Pan Piper,0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Someday My Prince Will Come,0.99,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,My Funny Valentine (Live),0.99,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,E.S.P.,0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Nefertiti,0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Petits Machins (Little Stuff),0.99,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Runs The Voodoo Down,0.99,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Little Church (Live),0.99,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Black Satin,0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Jean Pierre (Live),0.99,13.86
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Time After Time,0.99,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Portia,0.99,
Miles Davis,Miles Ahead,Jazz,Springsville,0.99,
Miles Davis,Miles Ahead,Jazz,The Maids Of Cadiz,0.99,
Miles Davis,Miles Ahead,Jazz,The Duke,0.99,8.91
Miles Davis,Miles Ahead,Jazz,The Duke,0.99,13.86
Miles Davis,Miles Ahead,Jazz,My Ship,0.99,8.91
Miles Davis,Miles Ahead,Jazz,Miles Ahead,0.99,
Miles Davis,Miles Ahead,Jazz,Blues For Pablo,0.99,
Miles Davis,Miles Ahead,Jazz,New Rhumba,0.99,
Miles Davis,Miles Ahead,Jazz,The Meaning Of The Blues,0.99,13.86
Miles Davis,Miles Ahead,Jazz,Lament,0.99,8.91
Miles Davis,Miles Ahead,Jazz,I Don't Wanna Be Kissed (By Anyone But You),0.99,8.91
Miles Davis,Miles Ahead,Jazz,Springsville (Alternate Take),0.99,
Miles Davis,Miles Ahead,Jazz,Blues For Pablo (Alternate Take),0.99,13.86
Miles Davis,Miles Ahead,Jazz,The Meaning Of The Blues/Lament (Alternate Take),0.99,
Miles Davis,Miles Ahead,Jazz,I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),0.99,
Gene Krupa,Up An' Atom,Jazz,Jeepers Creepers,0.99,
Gene Krupa,Up An' Atom,Jazz,Blue Rythm Fantasy,0.99,13.86
Gene Krupa,Up An' Atom,Jazz,Blue Rythm Fantasy,0.99,0.99
Gene Krupa,Up An' Atom,Jazz,Drum Boogie,0.99,13.86
Gene Krupa,Up An' Atom,Jazz,Drum Boogie,0.99,1.98
Gene Krupa,Up An' Atom,Jazz,Let Me Off Uptown,0.99,1.98
Gene Krupa,Up An' Atom,Jazz,Leave Us Leap,0.99,
Gene Krupa,Up An' Atom,Jazz,Opus No.1,0.99,1.98
Gene Krupa,Up An' Atom,Jazz,Boogie Blues,0.99,13.86
Gene Krupa,Up An' Atom,Jazz,How High The Moon,0.99,1.98
Gene Krupa,Up An' Atom,Jazz,Disc Jockey Jump,0.99,
Gene Krupa,Up An' Atom,Jazz,Up An' Atom,0.99,3.96
Gene Krupa,Up An' Atom,Jazz,Bop Boogie,0.99,13.86
Gene Krupa,Up An' Atom,Jazz,Lemon Drop,0.99,13.86
Gene Krupa,Up An' Atom,Jazz,Lemon Drop,0.99,3.96
Gene Krupa,Up An' Atom,Jazz,Coronation Drop,0.99,
Gene Krupa,Up An' Atom,Jazz,Overtime,0.99,3.96
Gene Krupa,Up An' Atom,Jazz,Imagination,0.99,
Gene Krupa,Up An' Atom,Jazz,Don't Take Your Love From Me,0.99,13.86
Gene Krupa,Up An' Atom,Jazz,Don't Take Your Love From Me,0.99,3.96
Gene Krupa,Up An' Atom,Jazz,Midget,0.99,
Gene Krupa,Up An' Atom,Jazz,I'm Coming Virginia,0.99,
Gene Krupa,Up An' Atom,Jazz,Payin' Them Dues Blues,0.99,
Gene Krupa,Up An' Atom,Jazz,Jungle Drums,0.99,5.94
Gene Krupa,Up An' Atom,Jazz,Showcase,0.99,13.86
Gene Krupa,Up An' Atom,Jazz,Swedish Schnapps,0.99,
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Samba Da Bênção,0.99,
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Pot-Pourri N.º 4,0.99,5.94
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Onde Anda Você,0.99,13.86
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Onde Anda Você,0.99,0.99
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Samba Da Volta,0.99,1.98
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Canto De Ossanha,0.99,1.98
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Pot-Pourri N.º 5,0.99,5.94
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Formosa,0.99,1.98
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Como É Duro Trabalhar,0.99,13.86
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Minha Namorada,0.99,1.98
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Por Que Será,0.99,5.94
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Berimbau,0.99,3.96
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Deixa,0.99,13.86
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Pot-Pourri N.º 2,0.99,3.96
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Samba Em Prelúdio,0.99,5.94
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,Carta Ao Tom 74,0.99,3.96
Vinícius De Moraes & Baden Powell,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,Pela Luz Dos Olhos Teus,0.99,
Vinícius De Moraes,Vinicius De Moraes,Latin,A Bencao E Outros,0.99,13.86
Vinícius De Moraes,Vinicius De Moraes,Latin,Tudo Na Mais Santa Paz,0.99,18.86
Vinícius De Moraes,Vinicius De Moraes,Latin,O Velho E Aflor,0.99,
Vinícius De Moraes,Vinicius De Moraes,Latin,Cotidiano N 2,0.99,
Vinícius De Moraes,Vinicius De Moraes,Latin,Adeus,0.99,
Vinícius De Moraes,Vinicius De Moraes,Latin,Samba Pra Endrigo,0.99,16.86
Vinícius De Moraes,Vinicius De Moraes,Latin,So Por Amor,0.99,21.86
Vinícius De Moraes,Vinicius De Moraes,Latin,Meu Pranto Rolou,0.99,
Vinícius De Moraes,Vinicius De Moraes,Latin,Mulher Carioca,0.99,
Vinícius De Moraes,Vinicius De Moraes,Latin,Um Homem Chamado Alfredo,0.99,13.86
Vinícius De Moraes,Vinicius De Moraes,Latin,Samba Do Jato,0.99,18.86
Vinícius De Moraes,Vinicius De Moraes,Latin,"Oi, La",0.99,
Vinícius De Moraes,Vinicius De Moraes,Latin,"Vinicius, Poeta Do Encontro",0.99,
Vinícius De Moraes,Vinicius De Moraes,Latin,Soneto Da Separacao,0.99,
Vinícius E Qurteto Em Cy,,,,,
Vinícius E Odette Lara,,,,,
"Vinicius, Toquinho & Quarteto Em Cy",,,,,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Susie Q,0.99,1.98
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Susie Q,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,I Put A Spell On You,0.99,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Proud Mary,0.99,1.98
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Bad Moon Rising,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Lodi,0.99,3.96
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Green River,0.99,13.86
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Commotion,0.99,3.96
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Commotion,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Down On The Corner,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Fortunate Son,0.99,3.96
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Travelin' Band,0.99,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Who'll Stop The Rain,0.99,3.96
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Up Around The Bend,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Run Through The Jungle,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Lookin' Out My Back Door,0.99,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Long As I Can See The Light,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,I Heard It Through The Grapevine,0.99,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Have You Ever Seen The Rain?,0.99,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Hey Tonight,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Sweet Hitch-Hiker,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Sweet Hitch-Hiker,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Someday Never Comes,0.99,0.99
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Walking On The Water,0.99,1.98
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,"Suzie-Q, Pt. 2",0.99,1.98
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Born On The Bayou,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Good Golly Miss Molly,0.99,1.98
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Good Golly Miss Molly,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Tombstone Shadow,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Wrote A Song For Everyone,0.99,1.98
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Night Time Is The Right Time,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Cotton Fields,0.99,3.96
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,It Came Out Of The Sky,0.99,
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Don't Look Now,0.99,3.96
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Don't Look Now,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,The Midnight Special,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,The Midnight Special,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Before You Accuse Me,0.99,3.96
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,My Baby Left Me,0.99,
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Pagan Baby,0.99,3.96
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,(Wish I Could) Hideaway,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,It's Just A Thought,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Molina,0.99,8.91
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Born To Move,0.99,5.94
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Lookin' For A Reason,0.99,
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,Hello Mary Lou,0.99,
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Gatas Extraordinárias,0.99,8.91
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Brasil,0.99,5.94
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Brasil,0.99,8.91
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Eu Sou Neguinha (Ao Vivo),0.99,8.91
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Geração Coca-Cola (Ao Vivo),0.99,
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Lanterna Dos Afogados,0.99,
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Coroné Antonio Bento,0.99,5.94
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,"Você Passa, Eu Acho Graça (Ao Vivo)",0.99,8.91
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Meu Mundo Fica Completo (Com Você),0.99,8.91
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,1° De Julho,0.99,
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Música Urbana 2,0.99,5.94
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Vida Bandida (Ao Vivo),0.99,
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Palavras Ao Vento,0.99,13.86
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Não Sei O Que Eu Quero Da Vida,0.99,8.91
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Woman Is The Nigger Of The World (Ao Vivo),0.99,5.94
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Woman Is The Nigger Of The World (Ao Vivo),0.99,8.91
Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,Juventude Transviada (Ao Vivo),0.99,
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Malandragem,0.99,
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,O Segundo Sol,0.99,
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Smells Like Teen Spirit (Ao Vivo),0.99,5.94
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,E.C.T.,0.99,8.91
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Todo Amor Que Houver Nesta Vida,0.99,8.91
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Metrô. Linha 743,0.99,13.86
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Nós (Ao Vivo),0.99,
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Na Cadência Do Samba,0.99,
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Admirável Gado Novo,0.99,8.91
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Eleanor Rigby,0.99,8.91
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Socorro,0.99,8.91
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Blues Da Piedade,0.99,
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Rubens,0.99,
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Não Deixe O Samba Morrer - Cassia Eller e Alcione,0.99,
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),0.99,8.91
Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),0.99,13.86
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Pour Some Sugar On Me,0.99,13.86
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Photograph,0.99,
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Love Bites,0.99,
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Let's Get Rocked,0.99,
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Two Steps Behind [Acoustic Version],0.99,13.86
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Animal,0.99,13.86
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Heaven Is,0.99,
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Rocket,0.99,
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,When Love & Hate Collide,0.99,13.86
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Action,0.99,13.86
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Make Love Like A Man,0.99,
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Armageddon It,0.99,
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Have You Ever Needed Someone So Bad,0.99,
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Rock Of Ages,0.99,13.86
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Hysteria,0.99,13.86
Def Leppard,Vault: Def Leppard's Greatest Hits,Rock,Bringin' On The Heartbreak,0.99,
Dennis Chambers,Outbreak,Jazz,Roll Call,0.99,
Dennis Chambers,Outbreak,Jazz,Otay,0.99,13.86
Dennis Chambers,Outbreak,Jazz,Groovus Interruptus,0.99,13.86
Dennis Chambers,Outbreak,Jazz,Paris On Mine,0.99,
Dennis Chambers,Outbreak,Jazz,In Time,0.99,
Dennis Chambers,Outbreak,Jazz,Plan B,0.99,
Dennis Chambers,Outbreak,Jazz,Outbreak,0.99,13.86
Dennis Chambers,Outbreak,Jazz,"Baltimore, DC",0.99,13.86
Dennis Chambers,Outbreak,Jazz,Talkin Loud and Saying Nothin,0.99,
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Pétala,0.99,
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Meu Bem-Querer,0.99,
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Cigano,0.99,13.86
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Boa Noite,0.99,
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Fato Consumado,0.99,
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Faltando Um Pedaço,0.99,
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Álibi,0.99,13.86
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Álibi,0.99,0.99
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Esquinas,0.99,13.86
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Esquinas,0.99,1.98
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Se...,0.99,1.98
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Eu Te Devoro,0.99,
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Lilás,0.99,1.98
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Acelerou,0.99,13.86
Djavan,Djavan Ao Vivo - Vol. 02,Latin,Um Amor Puro,0.99,1.98
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Samurai,0.99,
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Nem Um Dia,0.99,3.96
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Oceano,0.99,13.86
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Açai,0.99,13.86
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Açai,0.99,3.96
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Serrado,0.99,
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Flor De Lis,0.99,3.96
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Amar É Tudo,0.99,
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Azul,0.99,13.86
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Azul,0.99,3.96
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Seduzir,0.99,
Djavan,Djavan Ao Vivo - Vol. 1,Latin,A Carta,0.99,
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Sina,0.99,
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Acelerou,0.99,5.94
Djavan,Djavan Ao Vivo - Vol. 1,Latin,Um Amor Puro,0.99,13.86
Eric Clapton,The Cream Of Clapton,Blues,Layla,0.99,5.94
Eric Clapton,The Cream Of Clapton,Blues,Badge,0.99,3.96
Eric Clapton,The Cream Of Clapton,Blues,I Feel Free,0.99,
Eric Clapton,The Cream Of Clapton,Blues,Sunshine Of Your Love,0.99,13.86
Eric Clapton,The Cream Of Clapton,Blues,Sunshine Of Your Love,0.99,3.96
Eric Clapton,The Cream Of Clapton,Blues,Crossroads,0.99,5.94
Eric Clapton,The Cream Of Clapton,Blues,Strange Brew,0.99,
Eric Clapton,The Cream Of Clapton,Blues,White Room,0.99,
Eric Clapton,The Cream Of Clapton,Blues,Bell Bottom Blues,0.99,5.94
Eric Clapton,The Cream Of Clapton,Blues,Cocaine,0.99,
Eric Clapton,The Cream Of Clapton,Blues,I Shot The Sheriff,0.99,
Eric Clapton,The Cream Of Clapton,Blues,After Midnight,0.99,8.91
Eric Clapton,The Cream Of Clapton,Blues,Swing Low Sweet Chariot,0.99,5.94
Eric Clapton,The Cream Of Clapton,Blues,Lay Down Sally,0.99,13.86
Eric Clapton,The Cream Of Clapton,Blues,Lay Down Sally,0.99,0.99
Eric Clapton,The Cream Of Clapton,Blues,Knockin On Heavens Door,0.99,1.98
Eric Clapton,The Cream Of Clapton,Blues,Wonderful Tonight,0.99,1.98
Eric Clapton,The Cream Of Clapton,Blues,Let It Grow,0.99,5.94
Eric Clapton,The Cream Of Clapton,Blues,Promises,0.99,1.98
Eric Clapton,The Cream Of Clapton,Blues,Promises,0.99,8.91
Eric Clapton,The Cream Of Clapton,Blues,I Can't Stand It,0.99,
Eric Clapton,Unplugged,Blues,Signe,0.99,1.98
Eric Clapton,Unplugged,Blues,Before You Accuse Me,0.99,5.94
Eric Clapton,Unplugged,Blues,Hey Hey,0.99,3.96
Eric Clapton,Unplugged,Blues,Tears In Heaven,0.99,13.86
Eric Clapton,Unplugged,Blues,Lonely Stranger,0.99,3.96
Eric Clapton,Unplugged,Blues,Lonely Stranger,0.99,8.91
Eric Clapton,Unplugged,Blues,Nobody Knows You When You're Down & Out,0.99,5.94
Eric Clapton,Unplugged,Blues,Layla,0.99,3.96
Eric Clapton,Unplugged,Blues,Running On Faith,0.99,
Eric Clapton,Unplugged,Blues,Walkin' Blues,0.99,3.96
Eric Clapton,Unplugged,Blues,Alberta,0.99,5.94
Eric Clapton,Unplugged,Blues,San Francisco Bay Blues,0.99,8.91
Eric Clapton,Unplugged,Blues,Malted Milk,0.99,
Eric Clapton,Unplugged,Blues,Old Love,0.99,5.94
Eric Clapton,Unplugged,Blues,Rollin' And Tumblin',0.99,
Eric Clapton,Unplugged,Latin,A Novidade,0.99,
Eric Clapton,Unplugged,Latin,Tenho Sede,0.99,
